"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-05","0.00","0.0","0.0","82","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-06","0.00","0.0","0.0","69","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-07","0.00","0.0","0.0","73","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-08","0.00","0.0","0.0","83","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-09","0.25","0.0","0.0","83","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-10","0.00","0.0","0.0","73","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-11","0.03","0.0","0.0","57","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-12","0.85","0.0","0.0","53","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-13","0.02","0.0","0.0","69","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-14","1.48","0.0","0.0","86","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-15","0.00","0.0","0.0","69","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-16","0.00","0.0","0.0","77","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-17","0.00","0.0","0.0","73","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-18","0.06","0.0","0.0","68","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-19","0.15","0.0","0.0","69","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-20","0.01","0.0","0.0","60","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-21","1.25","0.0","0.0","65","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-22","0.02","0.0","0.0","67","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-23","0.00","0.0","0.0","78","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-24","0.00","0.0","0.0","87","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-25","0.05","0.0","0.0","90","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-26","0.00","0.0","0.0","90","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-27","0.00","0.0","0.0","96","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-28","0.00","0.0","0.0","96","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-29","0.00","0.0","0.0","87","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-30","0.65","0.0","0.0","87","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-05-31","0.00","0.0","0.0","89","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-01","0.00","0.0","0.0","80","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-02","0.32","0.0","0.0","74","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-03","0.00","0.0","0.0","79","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-04","0.00","0.0","0.0","80","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-05","0.04","0.0","0.0","74","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-06","0.05","0.0","0.0","80","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-07","0.00","0.0","0.0","81","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-08","0.73","0.0","0.0","73","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-09","0.38","0.0","0.0","81","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-10","1.08","0.0","0.0","71","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-11","0.15","0.0","0.0","69","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-12","0.00","0.0","0.0","81","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-13","0.00","0.0","0.0","83","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-14","0.00","0.0","0.0","81","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-15","0.00","0.0","0.0","89","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-16","0.35","0.0","0.0","93","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-17","0.00","0.0","0.0","95","78"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-18","0.01","0.0","0.0","95","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-19","0.10","0.0","0.0","84","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-20","0.01","0.0","0.0","79","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-21","2.70","0.0","0.0","68","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-22","0.63","0.0","0.0","65","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-23","0.00","0.0","0.0","81","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-24","0.00","0.0","0.0","82","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-25","0.00","0.0","0.0","78","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-26","0.95","0.0","0.0","85","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-27","0.07","0.0","0.0","80","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-28","0.00","0.0","0.0","87","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-29","0.00","0.0","0.0","95","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-06-30","0.00","0.0","0.0","95","79"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-01","0.00","0.0","0.0","94","76"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-02","0.00","0.0","0.0","81","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-03","0.00","0.0","0.0","91","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-04","0.09","0.0","0.0","92","75"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-05","0.83","0.0","0.0","95","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-06","0.00","0.0","0.0","78","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-07","0.00","0.0","0.0","81","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-08","0.00","0.0","0.0","88","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-09","0.00","0.0","0.0","91","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-10","0.00","0.0","0.0","87","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-11","0.00","0.0","0.0","86","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-12","0.00","0.0","0.0","87","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-13","0.00","0.0","0.0","93","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-14","0.19","0.0","0.0","80","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-15","0.00","0.0","0.0","91","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-16","0.14","0.0","0.0","93","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-17","0.00","0.0","0.0","83","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-18","0.00","0.0","0.0","79","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-19","0.05","0.0","0.0","89","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-20","0.83","0.0","0.0","80","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-21","0.11","0.0","0.0","78","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-22","0.34","0.0","0.0","77","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-23","0.00","0.0","0.0","82","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-24","0.00","0.0","0.0","84","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-25","0.00","0.0","0.0","89","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-26","0.00","0.0","0.0","82","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-27","0.00","0.0","0.0","79","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-28","0.00","0.0","0.0","82","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-29","0.00","0.0","0.0","80","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-30","0.00","0.0","0.0","81","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-07-31","0.02","0.0","0.0","80","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-01","0.01","0.0","0.0","86","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-02","0.00","0.0","0.0","88","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-03","0.00","0.0","0.0","88","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-04","0.00","0.0","0.0","96","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-05","0.01","0.0","0.0","95","76"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-06","0.03","0.0","0.0","85","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-07","0.30","0.0","0.0","85","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-08","0.00","0.0","0.0","82","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-09","0.00","0.0","0.0","91","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-10","0.00","0.0","0.0","85","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-11","0.00","0.0","0.0","89","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-12","0.00","0.0","0.0","88","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-13","0.00","0.0","0.0","89","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-14","0.00","0.0","0.0","90","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-15","0.06","0.0","0.0","87","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-16","0.06","0.0","0.0","86","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-17","0.24","0.0","0.0","85","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-18","0.00","0.0","0.0","82","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-19","0.00","0.0","0.0","85","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-20","0.34","0.0","0.0","80","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-21","0.15","0.0","0.0","80","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-22","0.00","0.0","0.0","81","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-23","0.00","0.0","0.0","81","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-24","0.07","0.0","0.0","75","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-25","0.11","0.0","0.0","88","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-26","0.00","0.0","0.0","95","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-27","0.00","0.0","0.0","96","78"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-28","0.65","0.0","0.0","93","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-29","0.77","0.0","0.0","77","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-30","0.00","0.0","0.0","74","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-08-31","1.16","0.0","0.0","86","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-01","0.13","0.0","0.0","87","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-02","0.00","0.0","0.0","92","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-03","0.59","0.0","0.0","88","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-04","0.00","0.0","0.0","93","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-05","0.21","0.0","0.0","92","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-06","0.35","0.0","0.0","72","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-07","0.35","0.0","0.0","70","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-08","0.00","0.0","0.0","69","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-09","0.00","0.0","0.0","70","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-10","0.00","0.0","0.0","74","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-11","0.00","0.0","0.0","80","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-12","0.00","0.0","0.0","82","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-13","0.00","0.0","0.0","79","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-14","0.00","0.0","0.0","85","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-15","0.00","0.0","0.0","83","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-16","0.00","0.0","0.0","89","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-17","0.00","0.0","0.0","92","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-18","0.00","0.0","0.0","81","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-19","0.00","0.0","0.0","79","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-20","0.00","0.0","0.0","95","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-21","0.00","0.0","0.0","83","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-22","0.00","0.0","0.0","64","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-23","0.00","0.0","0.0","70","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-24","0.05","0.0","0.0","72","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-25","0.53","0.0","0.0","84","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-26","0.00","0.0","0.0","68","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-27","0.00","0.0","0.0","69","48"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-28","0.05","0.0","0.0","62","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-29","0.01","0.0","0.0","60","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-09-30","0.01","0.0","0.0","68","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-01","0.75","0.0","0.0","76","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-02","0.20","0.0","0.0","68","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-03","0.00","0.0","0.0","88","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-04","0.02","0.0","0.0","80","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-05","0.99","0.0","0.0","66","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-06","0.30","0.0","0.0","73","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-07","0.82","0.0","0.0","65","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-08","0.17","0.0","0.0","85","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-09","0.05","0.0","0.0","86","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-10","1.24","0.0","0.0","75","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-11","0.00","0.0","0.0","52","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-12","0.02","0.0","0.0","42","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-13","0.00","0.0","0.0","53","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-14","0.09","0.0","0.0","58","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-15","0.10","0.0","0.0","48","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-16","0.00","0.0","0.0","58","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-17","0.00","0.0","0.0","52","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-18","0.00","0.0","0.0","58","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-19","0.07","0.0","0.0","53","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-20","0.00","0.0","0.0","53","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-21","0.00","0.0","0.0","50","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-22","0.00","0.0","0.0","63","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-23","0.00","0.0","0.0","53","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-24","0.00","0.0","0.0","51","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-25","0.00","0.0","0.0","52","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-26","0.00","0.0","0.0","54","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-27","0.03","0.0","0.0","53","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-28","0.18","0.0","0.0","52","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-29","0.00","0.0","0.0","57","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-30","0.56","0.0","0.0","69","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-10-31","0.26","0.0","0.0","60","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-01","0.00","0.0","0.0","52","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-02","0.00","0.0","0.0","51","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-03","0.06","0.0","0.0","49","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-04","0.59","0.0","0.0","53","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-05","0.30","0.0","0.0","52","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-06","0.05","0.0","0.0","50","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-07","0.00","0.0","0.0","39","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-08","0.00","0.0","0.0","41","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-09","0.11","0.5",,"40","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-10","0.00","0.0","0.0","34","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-11","0.00","0.0","0.0","42","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-12","0.00","0.0","0.0","37","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-13","0.00","0.0","0.0","30","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-14","0.00","0.0","0.0","36","19"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-15","0.10","1.4","0.0","35","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-16","0.00","0.0","0.0","41","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-17","0.17","0.9","0.0","37","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-18","0.10","1.3","0.0","38","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-19","0.00","0.0","0.0","34","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-20","0.00","0.0","0.0","36","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-21","0.00","0.0","0.0","38","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-22","0.00","0.0","0.0","39","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-23","0.06","0.0","0.0","51","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-24","0.11","0.0","0.0","49","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-25","0.92","1.4","1.0","41","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-26","0.53","3.5","2.0","34","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-27","0.00","0.0","2.0","25","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-28","0.01","0.2","2.0","28","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-29","0.00","0.0","2.0","37","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-11-30","0.00","0.0","1.0","43","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-01","0.78","0.0","0.0","46","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-02","0.10","0.0","0.0","48","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-03","0.02","0.1","0.0","36","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-04","0.00","0.0","0.0","32","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-05","0.00","0.1","0.0","33","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-06","0.00","0.0","0.0","33","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-07","0.00","0.0","0.0","27","17"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-08","0.00","0.0","0.0","30","19"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-09","0.00","0.0",,"35","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-10","0.00","0.0","0.0","34","17"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-11","0.00","0.0","0.0","39","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-12","0.00","0.0","0.0","43","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-13","0.27","0.0","0.0","43","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-14","0.16","0.0","0.0","42","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-15","0.00","0.0","0.0","48","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-16","0.00","0.0","0.0","49","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-17","0.00","0.0","0.0","41","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-18","0.00","0.0","0.0","41","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-19","0.00","0.0","0.0","50","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-20","0.05","0.0","0.0","49","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-21","0.06","0.0","0.0","40","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-22","0.00","0.0","0.0","36","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-23","0.00","0.0","0.0","39","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-24","0.00","0.0","0.0","34","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-25","0.01","0.0","0.0","47","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2018-12-26","0.00","0.0","0.0","48","29"
